641,Wrestling Gre-R - 62 - 67.5kg (lightweight) - M,55
642,Wrestling Gre-R - 58 - 60kg (featherweight) - M,55
643,Wrestling Gre-R - - 56kg (bantamweight) - M,55
644,Wrestling Gre-R - + 87kg (super heavyweight) - M,55
645,Wrestling Gre-R - 56 - 61kg (featherweight) - M,55
646,Wrestling Gre-R - 61 - 66kg (lightweight) - M,55
647,Wrestling Gre-R - 66 - 72kg (welterweight) - M,55
648,Wrestling Gre-R - 72 - 79kg (middleweight) - M,55
649,Wrestling Gre-R - 79 - 87kg (light-heavyweight) - M,55
650,Wrestling Gre-R - - 52kg (flyweight) - M,55
651,Wrestling Gre-R - 52 - 57kg (bantamweight) - M,55
652,Wrestling Gre-R - 57 - 61kg (featherweight) - M,55
653,Wrestling Gre-R - 61 - 67kg (lightweight) - M,55
654,Wrestling Gre-R - 67 - 73kg (welterweight) - M,55
655,Wrestling Gre-R - 73 - 79kg (middleweight) - M,55
656,Wrestling Gre-R - + 97kg (super heavyweight) - M,55
657,Wrestling Gre-R - 57 - 63kg (featherweight) - M,55
658,Wrestling Gre-R - 63 - 70kg (lightweight) - M,55
659,Wrestling Gre-R - 70 - 78kg (welterweight) - M,55
660,Wrestling Gre-R - 78 - 87kg (middleweight) - M,55
661,Wrestling Gre-R - 87 - 97kg (light-heavyweight) - M,55
662,Wrestling Gre-R - - 48kg (light-flyweight) - M,55
663,Wrestling Gre-R - + 100kg (super heavyweight) - M,55
664,Wrestling Gre-R - 48 - 52kg (flyweight) - M,55
665,Wrestling Gre-R - 57 - 62kg (featherweight) - M,55
666,Wrestling Gre-R - 62 - 68kg (lightweight) - M,55
667,Wrestling Gre-R - 68 - 74kg (welterweight) - M,55
668,Wrestling Gre-R - 74 - 82kg (middleweight) - M,55
669,Wrestling Gre-R - 82 - 90kg (light-heavyweight) - M,55
670,Wrestling Gre-R - 90 - 100kg (heavyweight) - M,55
671,Wrestling Gre-R - 100 - 130kg (super heavyweight) - M,55
672,Wrestling Gre-R - 48 - 54kg - M,55
673,Wrestling Gre-R - 54 - 58kg - M,55
674,Wrestling Gre-R - 58 - 63kg - M,55
675,Wrestling Gre-R - 63 - 69kg - M,55
676,Wrestling Gre-R - 69 - 76kg - M,55
677,Wrestling Gre-R - 76 - 85kg - M,55
678,Wrestling Gre-R - 85 - 97kg - M,55
679,Wrestling Gre-R - 97 - 130kg - M,55
680,Wrestling Gre-R - - 55kg - M,55
681,Wrestling Gre-R - 55 - 60kg - M,55
682,Wrestling Gre-R - 60 - 66kg - M,55
683,Wrestling Gre-R - 66 - 74kg - M,55
684,Wrestling Gre-R - 74 - 84kg - M,55
685,Wrestling Gre-R - 84 - 96kg - M,55
686,Wrestling Gre-R - 96 - 120kg - M,55
687,Wrestling Free. - - 47.6kg (light-flyweight) - M,56
688,Wrestling Free. - + 71.67kg (heavyweight) - M,56
689,Wrestling Free. - 47.6 - 52.16kg (flyweight) - M,56
690,Wrestling Free. - 52.16 - 56.7kg (bantamweight) - M,56
691,Wrestling Free. - 56.7 - 61.23kg (featherweight) - M,56
692,Wrestling Free. - 61.23 - 65.77kg (lightweight) - M,56
693,Wrestling Free. - 65.77 - 71.67kg (welterweight) - M,56
694,Wrestling Free. - - 54kg (bantamweight) - M,56
695,Wrestling Free. - + 73kg (heavyweight) - M,56
696,Wrestling Free. - 54 - 60.3kg (featherweight) - M,56
697,Wrestling Free. - 60.3 - 66.6kg (lightweight) - M,56
698,Wrestling Free. - 66.6 - 73kg (middleweight) - M,56
699,Wrestling Free. - - 60kg (featherweight) - M,56
700,Wrestling Free. - + 80kg (heavyweight) - M,56
701,Wrestling Free. - 60 - 67.5kg (lightweight) - M,56
702,Wrestling Free. - 67.5 - 75kg (middleweight) - M,56
703,Wrestling Free. - 75 - 80kg (light-heavyweight) - M,56
704,Wrestling Free. - - 56kg (bantamweight) - M,56
705,Wrestling Free. - + 87kg (heavyweight) - M,56
706,Wrestling Free. - 56 - 61kg (featherweight) - M,56
707,Wrestling Free. - 61 - 66kg (lightweight) - M,56
708,Wrestling Free. - 66 - 72kg (welterweight) - M,56
709,Wrestling Free. - 72 - 79kg (middleweight) - M,56
710,Wrestling Free. - 79 - 87kg (light-heavyweight) - M,56
711,Wrestling Free. - - 52kg (flyweight) - M,56
712,Wrestling Free. - 52 - 57kg (bantamweight) - M,56
713,Wrestling Free. - 57 - 63kg (featherweight) - M,56
714,Wrestling Free. - 63 - 67kg (lightweight) - M,56
715,Wrestling Free. - 67 - 73kg (welterweight) - M,56
716,Wrestling Free. - 73 - 79kg (middleweight) - M,56
717,Wrestling Free. - + 97kg (heavyweight) - M,56
718,Wrestling Free. - 63 - 70kg (lightweight) - M,56
719,Wrestling Free. - 70 - 78kg (welterweight) - M,56
720,Wrestling Free. - 78 - 87kg (middleweight) - M,56
721,Wrestling Free. - 87 - 97kg (light-heavyweight) - M,56
722,Wrestling Free. - - 48kg (light-flyweight) - M,56
723,Wrestling Free. - + 100kg (super heavyweight) - M,56
724,Wrestling Free. - 48 - 52kg (flyweight) - M,56
725,Wrestling Free. - 57 - 62kg (featherweight) - M,56
726,Wrestling Free. - 62 - 68kg (lightweight) - M,56
727,Wrestling Free. - 68 - 74kg (welterweight) - M,56
728,Wrestling Free. - 74 - 82kg (middleweight) - M,56
729,Wrestling Free. - 82 - 90kg (light-heavyweight) - M,56
730,Wrestling Free. - 90 - 100kg (heavyweight) - M,56
731,Wrestling Free. - 100 - 130kg (super heavyweight) - M,56
732,Wrestling Free. - 48 - 54kg - M,56
733,Wrestling Free. - 54 - 58kg - M,56
734,Wrestling Free. - 58 - 63kg - M,56
735,Wrestling Free. - 63 - 69kg - M,56
736,Wrestling Free. - 69 - 76kg - M,56
737,Wrestling Free. - 76 - 85kg - M,56
738,Wrestling Free. - 85 - 97kg - M,56
739,Wrestling Free. - 97 - 130kg - M,56
740,Wrestling Free. - - 48kg - W,56
741,Wrestling Free. - - 55kg - M,56
742,Wrestling Free. - 48 - 55kg - W,56
743,Wrestling Free. - 55 - 60kg - M,56
744,Wrestling Free. - 55 - 63kg - W,56
745,Wrestling Free. - 60 - 66kg - M,56
746,Wrestling Free. - 63 - 72kg - W,56
747,Wrestling Free. - 66 - 74kg - M,56
748,Wrestling Free. - 74 - 84kg - M,56
749,Wrestling Free. - 84 - 96kg - M,56
750,Wrestling Free. - 96 - 120kg - M,56
